id,age,gender,postal_code,traffic_source,avg_sequence_number,order_id,status,num_of_item,month_day
57332,57,F,85143,Search,5.0,71772,Processing,1,10-01
65123,47,F,85143,Search,6.333333333333333,81642,Cancelled,2,12-25
65123,47,F,85143,Search,6.333333333333333,81641,Processing,1,05-05
71747,65,M,85143,Search,5.0,90020,Cancelled,1,10-01
79259,28,M,85143,Search,5.0,99298,Shipped,1,07-06
79259,28,M,85143,Search,5.0,99299,Shipped,1,12-30
81229,70,M,85143,Search,10.0,101758,Complete,3,07-06
82495,40,F,85143,Search,7.0,103309,Processing,2,11-17
35775,24,M,85140,Facebook,5.0,44687,Cancelled,1,09-20
41557,20,F,85140,Search,10.142857142857142,51862,Cancelled,4,09-12
41557,20,F,85140,Search,10.142857142857142,51863,Complete,1,11-18
41557,20,F,85140,Search,10.142857142857142,51864,Complete,2,02-11
41952,68,F,85140,Search,5.0,52342,Processing,1,06-03
41952,68,F,85140,Search,5.0,52343,Shipped,1,09-19
41952,68,F,85140,Search,5.0,52344,Shipped,1,08-09
47774,64,F,85140,Facebook,6.333333333333333,59808,Complete,2,12-06
47774,64,F,85140,Facebook,6.333333333333333,59809,Shipped,1,04-21
84826,17,F,85140,Display,5.0,106216,Cancelled,1,07-19
9402,25,F,85128,Search,5.0,11741,Complete,1,05-12
19402,55,F,85128,Search,5.0,24304,Processing,1,09-26
41772,51,M,85128,Search,6.333333333333333,52130,Processing,2,09-13
41772,51,M,85128,Search,6.333333333333333,52129,Shipped,1,11-06
43828,64,F,85128,Email,5.0,54716,Complete,1,05-14
24156,34,F,85131,Search,5.0,30244,Complete,1,01-23
24156,34,F,85131,Search,5.0,30243,Processing,1,11-01
50474,44,M,85131,Organic,5.0,63133,Processing,1,08-26
87595,22,M,85131,Search,5.8,109651,Complete,2,10-17
87595,22,M,85131,Search,5.8,109652,Processing,1,01-24
87595,22,M,85131,Search,5.8,109653,Processing,1,07-02
87595,22,M,85131,Search,5.8,109650,Shipped,1,12-15
2311,57,M,85120,Search,5.0,2871,Processing,1,10-18
39924,50,F,85120,Display,5.0,49855,Complete,1,09-16
81786,24,M,85120,Email,5.0,102419,Cancelled,1,11-28
85995,36,M,85120,Search,5.0,107630,Complete,1,11-01
87919,58,F,85120,Search,5.0,110062,Processing,1,10-12
87919,58,F,85120,Search,5.0,110061,Shipped,1,09-12
89265,48,M,85120,Display,7.0,111764,Processing,2,11-21
23358,51,M,85208,Search,8.285714285714286,29219,Cancelled,2,08-23
23358,51,M,85208,Search,8.285714285714286,29218,Processing,2,12-08
23358,51,M,85208,Search,8.285714285714286,29217,Shipped,3,04-20
65723,31,F,85208,Search,5.0,82372,Complete,1,05-12
76482,22,F,85208,Search,5.0,95843,Returned,1,07-14
94141,27,M,85208,Search,5.0,117839,Processing,1,09-22
1319,67,F,85207,Display,5.0,1642,Returned,1,01-18
22257,70,F,85207,Search,5.0,27839,Shipped,1,11-02
26252,61,F,85207,Search,5.0,32777,Processing,1,12-13
26252,61,F,85207,Search,5.0,32776,Returned,1,03-06
26252,61,F,85207,Search,5.0,32775,Shipped,1,08-03
27581,16,F,85207,Facebook,5.0,34424,Returned,1,12-23
40577,63,M,85207,Search,5.0,50654,Shipped,1,06-11
49942,56,F,85207,Search,5.0,62470,Complete,1,03-06
49942,56,F,85207,Search,5.0,62471,Complete,1,12-20
49942,56,F,85207,Search,5.0,62472,Complete,1,11-29
49942,56,F,85207,Search,5.0,62473,Complete,1,01-06
54028,45,M,85207,Search,5.0,67628,Processing,1,05-03
57731,66,M,85207,Search,5.0,72281,Shipped,1,01-14
62066,29,F,85207,Search,7.0,77780,Processing,2,08-03
64075,49,F,85207,Search,10.0,80335,Processing,3,04-29
89687,53,M,85207,Display,5.0,112282,Shipped,1,04-06
53322,36,M,85212,Search,5.0,66747,Shipped,1,11-13
69112,49,M,85212,Search,5.0,86697,Complete,1,06-30
12725,15,F,85209,Search,5.0,15916,Processing,1,05-13
12725,15,F,85209,Search,5.0,15915,Returned,1,07-23
36217,48,F,85209,Search,5.0,45244,Shipped,1,04-19
41713,43,F,85209,Search,7.0,52052,Shipped,2,12-29
44281,20,F,85209,Email,7.0,55286,Complete,2,10-01
49965,59,M,85209,Search,10.142857142857142,62504,Complete,2,09-25
49965,59,M,85209,Search,10.142857142857142,62503,Processing,1,10-30
49965,59,M,85209,Search,10.142857142857142,62502,Shipped,4,10-11
15129,62,F,86001,Search,5.0,18991,Shipped,1,10-28
41777,13,F,86001,Organic,5.0,52137,Shipped,1,04-12
60358,42,M,86001,Facebook,5.8,75642,Cancelled,1,06-16
60358,42,M,86001,Facebook,5.8,75645,Processing,1,07-22
60358,42,M,86001,Facebook,5.8,75643,Shipped,1,02-11
60358,42,M,86001,Facebook,5.8,75644,Shipped,2,03-19
62460,57,M,86001,Search,5.0,78292,Shipped,1,09-27
63882,50,F,86001,Search,5.0,80086,Complete,1,04-10
70404,44,F,86001,Search,7.0,88315,Returned,2,12-06
78170,44,M,86001,Email,9.444444444444445,97962,Complete,1,06-13
78170,44,M,86001,Email,9.444444444444445,97961,Processing,4,08-01
78170,44,M,86001,Email,9.444444444444445,97960,Shipped,2,11-30
78170,44,M,86001,Email,9.444444444444445,97963,Shipped,2,11-26
92096,48,F,86001,Search,7.0,115293,Shipped,2,06-17
60628,43,F,85142,Organic,7.0,76007,Complete,2,02-24
65939,34,M,85142,Organic,10.0,82641,Cancelled,3,11-01
65939,34,M,85142,Organic,10.0,82642,Processing,3,10-04
68985,41,F,85142,Search,5.0,86520,Processing,1,06-26
83612,39,F,85142,Search,7.0,104694,Shipped,2,11-18
83612,39,F,85142,Search,7.0,104695,Shipped,2,09-29
22078,66,F,85205,Organic,5.0,27610,Processing,1,03-11
22078,66,F,85205,Organic,5.0,27609,Returned,1,09-10
42802,31,M,85205,Facebook,6.6,53411,Complete,2,09-20
42802,31,M,85205,Facebook,6.6,53412,Processing,1,07-11
42802,31,M,85205,Facebook,6.6,53413,Returned,2,05-22
57413,65,M,85205,Email,5.0,71882,Shipped,1,07-22
70331,52,M,85205,Search,8.75,88221,Complete,3,08-22
70331,52,M,85205,Search,8.75,88222,Complete,1,10-25
88249,40,M,85205,Search,5.0,110459,Complete,1,01-05
90718,52,F,85205,Search,5.0,113603,Processing,1,01-03
5054,49,F,85206,Search,10.0,6351,Processing,3,08-22
53653,55,F,85206,Search,6.333333333333333,67153,Cancelled,2,03-18
53653,55,F,85206,Search,6.333333333333333,67154,Processing,1,07-07
5376,70,M,85298,Search,5.0,6739,Cancelled,1,06-21
48455,54,F,85298,Search,5.0,60627,Cancelled,1,11-07
84900,21,F,85298,Organic,5.0,106309,Returned,1,06-03
27429,44,F,85297,Search,7.0,34217,Processing,2,09-08
42657,17,F,85297,Search,5.0,53237,Complete,1,11-08
42657,17,F,85297,Search,5.0,53238,Processing,1,09-29
60860,20,F,85297,Search,5.0,76277,Cancelled,1,10-03
60860,20,F,85297,Search,5.0,76279,Processing,1,09-13
60860,20,F,85297,Search,5.0,76278,Shipped,1,06-09
60860,20,F,85297,Search,5.0,76280,Shipped,1,01-10
73893,36,M,85297,Search,7.0,92635,Returned,2,11-19
78487,16,F,85297,Organic,6.333333333333333,98359,Returned,1,09-08
78487,16,F,85297,Organic,6.333333333333333,98358,Shipped,2,09-14
17583,70,F,85234,Organic,13.0,22048,Shipped,4,12-18
28760,45,M,85234,Organic,5.0,35895,Shipped,1,11-19
85063,68,M,85234,Search,5.0,106485,Cancelled,1,01-05
85063,68,M,85234,Search,5.0,106486,Shipped,1,12-27
2250,16,F,85296,Search,5.0,2796,Complete,1,02-19
2250,16,F,85296,Search,5.0,2797,Returned,1,08-27
57586,53,F,85296,Search,5.0,72090,Complete,1,12-17
57586,53,F,85296,Search,5.0,72091,Complete,1,10-19
62627,17,F,85296,Organic,7.0,78514,Shipped,2,01-19
68923,18,M,85296,Search,5.0,86453,Complete,1,12-03
96915,23,F,85296,Search,5.0,121404,Complete,1,05-18
3505,14,F,85295,Search,5.0,4444,Complete,1,12-04
8194,16,F,85295,Search,5.0,10289,Processing,1,05-08
28356,57,M,85295,Search,6.0,35401,Complete,1,10-20
28356,57,M,85295,Search,6.0,35399,Processing,1,11-20
28356,57,M,85295,Search,6.0,35400,Shipped,2,10-05
33278,39,F,85295,Search,10.142857142857142,41632,Complete,2,01-11
33278,39,F,85295,Search,10.142857142857142,41634,Complete,4,06-10
33278,39,F,85295,Search,10.142857142857142,41633,Shipped,1,01-29
44439,62,F,85295,Facebook,6.6,55486,Processing,1,08-27
44439,62,F,85295,Facebook,6.6,55485,Shipped,2,07-26
44439,62,F,85295,Facebook,6.6,55487,Shipped,2,12-25
55152,18,F,85295,Search,5.0,69001,Processing,1,02-13
58464,16,F,85295,Facebook,8.75,73206,Complete,3,10-20
58464,16,F,85295,Facebook,8.75,73207,Processing,1,08-11
90587,55,F,85295,Search,5.0,113432,Complete,1,01-26
90587,55,F,85295,Search,5.0,113431,Shipped,1,04-19
24095,38,F,85268,Search,5.0,30159,Processing,1,06-18
31884,28,F,85268,Organic,5.0,39822,Complete,1,01-06
31884,28,F,85268,Organic,5.0,39821,Processing,1,11-27
37858,65,F,85268,Search,11.4,47318,Processing,1,08-19
37858,65,F,85268,Search,11.4,47319,Shipped,4,09-15
1726,48,F,85122,Organic,7.0,2115,Complete,2,02-27
1726,48,F,85122,Organic,7.0,2116,Processing,2,07-12
19462,43,F,85122,Search,5.0,24380,Shipped,1,01-12
55004,45,M,85122,Email,7.0,68831,Complete,2,01-03
66272,28,F,85122,Search,5.0,83048,Complete,1,03-04
74522,19,M,85122,Email,10.0,93432,Cancelled,3,10-30
83948,67,M,85122,Search,7.0,105113,Returned,2,01-18
93246,26,M,85122,Organic,5.0,116730,Processing,1,05-18
99565,15,F,85122,Organic,5.0,124678,Returned,1,07-07
99565,15,F,85122,Organic,5.0,124677,Shipped,1,02-26
53878,55,M,85213,Search,5.0,67461,Processing,1,03-31
93510,41,F,85213,Organic,7.0,117044,Complete,2,05-12
30043,69,M,85204,Search,5.0,37511,Shipped,1,07-20
49309,24,F,85204,Search,7.5,61677,Complete,1,07-16
49309,24,F,85204,Search,7.5,61676,Processing,1,11-19
49309,24,F,85204,Search,7.5,61678,Processing,1,07-27
49309,24,F,85204,Search,7.5,61679,Shipped,3,10-31
50060,19,F,85204,Search,5.0,62622,Complete,1,12-18
50060,19,F,85204,Search,5.0,62623,Processing,1,01-21
68594,28,M,85204,Search,5.0,86000,Shipped,1,05-30
79294,50,M,85204,Search,11.4,99340,Returned,1,11-29
79294,50,M,85204,Search,11.4,99339,Shipped,4,01-20
98896,66,M,85204,Search,5.0,123837,Returned,1,09-09
29796,56,M,85203,Search,5.0,37192,Processing,1,11-15
29796,56,M,85203,Search,5.0,37191,Shipped,1,09-24
30215,25,M,85203,Search,5.0,37726,Cancelled,1,12-09
30215,25,M,85203,Search,5.0,37727,Returned,1,12-16
33168,67,M,85203,Search,5.0,41487,Shipped,1,12-30
33168,67,M,85203,Search,5.0,41488,Shipped,1,05-07
98486,23,M,85203,Search,10.0,123343,Processing,3,01-26
42061,50,M,85259,Organic,5.0,52490,Complete,1,11-26
44882,39,F,85259,Search,9.571428571428571,56031,Processing,1,10-05
44882,39,F,85259,Search,9.571428571428571,56032,Processing,1,01-06
44882,39,F,85259,Search,9.571428571428571,56029,Shipped,4,07-28
44882,39,F,85259,Search,9.571428571428571,56030,Shipped,1,05-27
53125,37,F,85259,Email,7.0,66502,Complete,2,12-08
53125,37,F,85259,Email,7.0,66501,Processing,2,05-22
2208,26,M,85233,Search,5.0,2752,Returned,1,11-13
3674,27,M,85233,Search,5.0,4650,Processing,1,05-14
6681,48,F,85233,Facebook,5.0,8371,Shipped,1,07-16
6988,61,F,85233,Facebook,5.0,8755,Complete,1,03-20
11542,44,M,85233,Search,5.0,14414,Shipped,1,04-05
31271,31,M,85233,Search,6.333333333333333,39032,Processing,2,01-13
31271,31,M,85233,Search,6.333333333333333,39033,Processing,1,01-23
73075,24,F,85233,Display,5.0,91646,Shipped,1,09-06
86881,39,M,85233,Search,5.0,108741,Returned,1,01-13
98571,20,F,85233,Search,5.0,123452,Cancelled,1,07-25
98571,20,F,85233,Search,5.0,123451,Complete,1,04-04
98571,20,F,85233,Search,5.0,123450,Processing,1,06-15
8845,65,F,85286,Display,6.0,11044,Processing,1,04-29
8845,65,F,85286,Display,6.0,11045,Processing,2,02-20
8845,65,F,85286,Display,6.0,11046,Shipped,1,12-08
52177,12,M,85286,Facebook,5.0,65333,Returned,1,06-16
85601,35,M,85286,Search,5.0,107139,Complete,1,01-05
92339,56,F,85286,Search,7.0,115606,Cancelled,2,02-09
92339,56,F,85286,Search,7.0,115605,Complete,2,03-24
93584,42,M,85286,Search,5.0,117141,Processing,1,10-16
99404,30,M,85286,Search,7.0,124471,Complete,2,11-02
6707,52,F,85225,Search,5.0,8407,Shipped,1,01-31
12826,30,F,85225,Search,9.5,16061,Cancelled,4,11-10
12826,30,F,85225,Search,9.5,16062,Processing,1,01-07
12826,30,F,85225,Search,9.5,16063,Processing,1,10-01
12826,30,F,85225,Search,9.5,16064,Shipped,2,11-23
22370,20,F,85225,Search,5.0,27985,Processing,1,05-06
24285,26,F,85210,Search,7.0,30392,Cancelled,2,12-10
65646,50,M,85210,Search,7.0,82284,Complete,2,06-15
98683,29,F,85210,Search,7.5,123585,Returned,1,12-24
98683,29,F,85210,Search,7.5,123582,Shipped,1,01-06
98683,29,F,85210,Search,7.5,123583,Shipped,1,01-14
98683,29,F,85210,Search,7.5,123584,Shipped,3,12-17
10825,62,F,85201,Search,5.0,13485,Shipped,1,11-30
30672,34,F,85201,Search,5.0,38310,Processing,1,05-31
30672,34,F,85201,Search,5.0,38311,Processing,1,05-16
85173,66,M,85201,Search,5.0,106622,Returned,1,07-19
5284,62,M,85255,Search,5.0,6628,Cancelled,1,10-05
7811,59,M,85255,Facebook,8.75,9818,Shipped,1,11-04
7811,59,M,85255,Facebook,8.75,9819,Shipped,3,09-15
23071,62,M,85255,Search,7.0,28879,Processing,2,11-14
23071,62,M,85255,Search,7.0,28878,Returned,2,08-24
42590,42,M,85255,Search,6.333333333333333,53156,Cancelled,1,06-21
42590,42,M,85255,Search,6.333333333333333,53158,Complete,2,01-28
42590,42,M,85255,Search,6.333333333333333,53157,Shipped,1,12-24
42590,42,M,85255,Search,6.333333333333333,53159,Shipped,2,03-04
47946,56,F,85255,Search,7.0,60005,Complete,2,11-02
47946,56,F,85255,Search,7.0,60004,Shipped,2,07-09
76971,55,F,85255,Search,5.0,96459,Returned,1,08-17
82697,67,F,85255,Search,10.142857142857142,103563,Complete,1,01-10
82697,67,F,85255,Search,10.142857142857142,103564,Shipped,2,10-08
82697,67,F,85255,Search,10.142857142857142,103565,Shipped,4,08-26
95470,20,F,85255,Email,5.0,119591,Returned,1,08-31
10481,21,M,85248,Organic,5.0,13047,Complete,1,04-18
10481,21,M,85248,Organic,5.0,13048,Processing,1,06-27
3413,48,F,85249,Organic,5.0,4320,Cancelled,1,10-11
3413,48,F,85249,Organic,5.0,4321,Complete,1,02-13
79522,59,F,85249,Email,5.0,99605,Cancelled,1,10-17
94238,19,M,85249,Search,10.0,117968,Shipped,3,03-21
11001,43,F,85202,Search,5.0,13702,Returned,1,11-12
57327,16,M,85202,Search,5.0,71767,Cancelled,1,01-07
71470,14,F,85202,Organic,5.0,89667,Shipped,1,10-16
81717,65,F,85202,Email,5.0,102338,Cancelled,1,05-05
81717,65,F,85202,Email,5.0,102337,Shipped,1,02-23
8222,30,M,85224,Search,5.8,10315,Cancelled,1,02-05
8222,30,M,85224,Search,5.8,10313,Processing,1,09-05
8222,30,M,85224,Search,5.8,10312,Shipped,2,07-26
8222,30,M,85224,Search,5.8,10314,Shipped,1,04-13
10194,19,M,85224,Search,5.0,12692,Processing,1,06-13
13594,37,F,85224,Search,6.333333333333333,17067,Complete,2,03-26
13594,37,F,85224,Search,6.333333333333333,17068,Complete,2,12-15
13594,37,F,85224,Search,6.333333333333333,17066,Returned,1,10-17
13594,37,F,85224,Search,6.333333333333333,17069,Shipped,1,11-26
26748,64,M,85224,Search,5.0,33397,Complete,1,03-17
26748,64,M,85224,Search,5.0,33396,Shipped,1,11-27
28640,16,M,85224,Organic,11.4,35750,Returned,4,01-28
28640,16,M,85224,Organic,11.4,35751,Shipped,1,04-03
40774,38,F,85224,Search,5.0,50901,Cancelled,1,07-28
48317,43,F,85224,Search,7.0,60443,Complete,2,09-17
55356,19,F,85224,Search,5.0,69275,Shipped,1,06-29
21892,69,M,85260,Search,7.0,27377,Processing,2,05-26
25825,58,M,85260,Search,7.0,32261,Shipped,2,04-06
34596,50,M,85260,Email,5.0,43250,Complete,1,11-25
34596,50,M,85260,Email,5.0,43248,Shipped,1,07-01
34596,50,M,85260,Email,5.0,43249,Shipped,1,12-27
67732,32,F,85260,Organic,7.0,84916,Returned,2,02-07
77473,62,F,85260,Search,7.0,97076,Cancelled,2,05-30
77810,52,M,85260,Organic,7.0,97494,Complete,2,05-07
77810,52,M,85260,Organic,7.0,97493,Shipped,2,11-08
49996,36,M,85258,Search,5.0,62549,Shipped,1,05-28
71978,24,F,85258,Search,7.0,90280,Returned,2,03-25
48700,50,F,85257,Search,13.0,60907,Complete,4,03-08
55488,67,M,85257,Search,5.0,69437,Processing,1,04-09
44517,42,F,85251,Search,5.0,55579,Returned,1,03-03
20370,65,M,85281,Search,6.333333333333333,25528,Complete,1,07-04
20370,65,M,85281,Search,6.333333333333333,25529,Shipped,2,07-02
54506,45,M,85281,Search,5.0,68214,Complete,1,01-25
66506,18,M,85281,Search,5.0,83378,Complete,1,11-11
66506,18,M,85281,Search,5.0,83376,Processing,1,04-09
66506,18,M,85281,Search,5.0,83377,Shipped,1,09-30
66506,18,M,85281,Search,5.0,83379,Shipped,1,09-25
70871,47,M,85281,Search,5.0,88922,Shipped,1,01-16
1922,24,M,85283,Search,5.0,2377,Cancelled,1,06-10
11320,40,F,85283,Search,5.0,14133,Cancelled,1,12-10
15422,22,M,85283,Search,5.8,19367,Cancelled,1,04-20
15422,22,M,85283,Search,5.8,19369,Complete,2,06-11
15422,22,M,85283,Search,5.8,19370,Complete,1,10-14
15422,22,M,85283,Search,5.8,19368,Shipped,1,02-26
56014,34,F,85283,Search,6.333333333333333,70109,Complete,2,10-02
56014,34,F,85283,Search,6.333333333333333,70110,Returned,1,10-05
71112,41,F,85283,Search,11.0,89227,Cancelled,2,12-16
71112,41,F,85283,Search,11.0,89226,Shipped,4,01-07
26194,43,M,85282,Display,7.714285714285714,32706,Complete,1,06-02
26194,43,M,85282,Display,7.714285714285714,32707,Processing,2,02-26
26194,43,M,85282,Display,7.714285714285714,32705,Shipped,3,06-21
26194,43,M,85282,Display,7.714285714285714,32708,Shipped,1,06-28
34208,15,F,85282,Search,8.8,42773,Processing,3,10-06
34208,15,F,85282,Search,8.8,42774,Shipped,2,11-14
85055,35,M,85282,Search,5.0,106477,Shipped,1,08-15
86331,45,M,85284,Search,6.333333333333333,108047,Cancelled,2,09-05
86331,45,M,85284,Search,6.333333333333333,108048,Cancelled,2,09-29
86331,45,M,85284,Search,6.333333333333333,108046,Complete,1,12-08
86331,45,M,85284,Search,6.333333333333333,108049,Complete,1,12-26
91822,54,F,85284,Search,5.0,114956,Returned,1,02-08
12919,63,M,85331,Organic,7.0,16188,Processing,2,07-16
18003,58,M,85331,Search,13.0,22567,Shipped,4,11-06
39026,37,M,85331,Search,8.0,48749,Complete,3,10-31
39026,37,M,85331,Search,8.0,48750,Processing,1,11-19
39026,37,M,85331,Search,8.0,48748,Shipped,1,11-29
40896,56,M,85331,Search,11.583333333333334,51061,Cancelled,1,01-11
40896,56,M,85331,Search,11.583333333333334,51062,Complete,4,01-31
40896,56,M,85331,Search,11.583333333333334,51064,Complete,3,08-09
40896,56,M,85331,Search,11.583333333333334,51063,Shipped,4,01-08
62965,30,F,85331,Search,5.0,78939,Cancelled,1,10-23
87993,30,M,85331,Facebook,7.0,110163,Returned,2,01-03
4344,27,F,85254,Search,5.0,5495,Complete,1,01-07
12615,25,M,85254,Email,5.0,15779,Complete,1,04-11
24540,53,F,85254,Search,6.333333333333333,30691,Processing,1,03-17
24540,53,F,85254,Search,6.333333333333333,30692,Shipped,2,09-03
31150,68,M,85254,Organic,5.0,38891,Processing,1,09-26
64184,63,F,85254,Search,13.0,80485,Complete,4,08-26
91738,35,M,85254,Email,5.0,114851,Complete,1,04-07
1759,60,F,85138,Search,5.0,2162,Complete,1,06-08
5804,68,F,85138,Search,10.0,7288,Returned,3,10-07
50601,57,M,85138,Organic,13.0,63292,Cancelled,4,11-28
50812,53,M,85138,Email,5.0,63569,Shipped,1,01-10
70472,63,F,85138,Search,5.0,88408,Shipped,1,04-01
90197,47,F,85138,Email,5.0,112919,Processing,1,12-12
90197,47,F,85138,Email,5.0,112920,Shipped,1,02-05
92444,67,M,85138,Facebook,5.0,115730,Processing,1,03-13
4089,68,M,85226,Search,7.0,5153,Shipped,2,01-21
9697,15,F,85226,Display,5.0,12088,Cancelled,1,03-22
22630,63,F,85226,Organic,5.0,28305,Processing,1,06-06
6917,47,F,85018,Organic,13.0,8659,Shipped,4,05-11
10798,64,M,85018,Organic,11.4,13452,Complete,1,02-09
10798,64,M,85018,Organic,11.4,13453,Processing,4,04-24
36134,58,M,85018,Search,5.0,45143,Complete,1,05-20
53680,45,M,85018,Search,8.0,67185,Processing,1,02-10
53680,45,M,85018,Search,8.0,67187,Processing,1,08-07
53680,45,M,85018,Search,8.0,67186,Returned,3,12-06
87057,56,F,85018,Organic,6.333333333333333,108939,Cancelled,2,08-05
87057,56,F,85018,Organic,6.333333333333333,108940,Returned,1,06-09
11184,43,M,85008,Search,5.0,13945,Complete,1,11-25
28141,30,F,85008,Facebook,5.0,35145,Complete,1,04-09
41987,52,M,85008,Search,11.4,52394,Complete,4,01-28
41987,52,M,85008,Search,11.4,52393,Processing,1,11-19
42255,30,F,85008,Search,6.333333333333333,52742,Returned,1,08-14
42255,30,F,85008,Search,6.333333333333333,52743,Shipped,2,12-24
65224,25,F,85008,Search,5.0,81782,Cancelled,1,09-14
83055,40,M,85008,Search,5.0,104005,Returned,1,01-24
83055,40,M,85008,Search,5.0,104004,Shipped,1,09-02
11220,23,M,85044,Organic,8.75,14002,Complete,1,12-29
11220,23,M,85044,Organic,8.75,14001,Shipped,3,02-10
16552,46,M,85044,Organic,8.0,20761,Complete,1,07-21
16552,46,M,85044,Organic,8.0,20762,Processing,3,09-30
16552,46,M,85044,Organic,8.0,20763,Shipped,1,01-02
22952,63,F,85044,Display,5.0,28714,Complete,1,12-19
22952,63,F,85044,Display,5.0,28715,Shipped,1,11-17
60827,68,F,85044,Organic,6.333333333333333,76227,Processing,2,10-29
60827,68,F,85044,Organic,6.333333333333333,76228,Shipped,1,12-11
95099,53,F,85044,Search,5.0,119096,Shipped,1,10-11
95522,54,M,85044,Search,5.0,119641,Complete,1,10-31
95522,54,M,85044,Search,5.0,119642,Complete,1,05-06
46291,63,F,85050,Search,5.0,57884,Complete,1,09-30
11551,18,F,85032,Facebook,6.333333333333333,14422,Complete,1,08-10
11551,18,F,85032,Facebook,6.333333333333333,14423,Shipped,2,05-28
15333,19,M,85032,Email,5.0,19258,Shipped,1,07-27
19285,20,M,85032,Search,8.75,24159,Cancelled,1,12-14
19285,20,M,85032,Search,8.75,24158,Returned,3,09-05
22190,36,F,85032,Organic,5.0,27762,Cancelled,1,12-10
31881,33,M,85032,Display,5.0,39815,Processing,1,06-03
34190,12,F,85032,Search,5.0,42746,Processing,1,04-26
34190,12,F,85032,Search,5.0,42745,Shipped,1,03-23
34317,47,F,85032,Search,5.0,42900,Cancelled,1,04-14
40178,48,F,85032,Search,5.0,50158,Complete,1,01-25
55149,54,F,85032,Search,5.0,68999,Cancelled,1,04-06
57876,32,F,85032,Search,6.333333333333333,72483,Cancelled,1,12-09
57876,32,F,85032,Search,6.333333333333333,72484,Shipped,2,12-28
59574,15,M,85032,Search,5.0,74629,Shipped,1,01-19
60834,61,F,85032,Organic,5.0,76240,Cancelled,1,07-13
60834,61,F,85032,Organic,5.0,76242,Complete,1,12-20
60834,61,F,85032,Organic,5.0,76241,Returned,1,01-17
64012,68,M,85032,Search,6.0,80247,Processing,1,03-05
64012,68,M,85032,Search,6.0,80248,Shipped,2,05-03
64012,68,M,85032,Search,6.0,80249,Shipped,1,04-28
64382,66,M,85032,Search,7.0,80733,Shipped,2,06-21
