age,postal_code,avg_sequence_number,num_of_item,gender_F,gender_M,status_Cancelled,status_Complete,status_Processing,status_Returned,status_Shipped,traffic_source_Display,traffic_source_Email,traffic_source_Facebook,traffic_source_Organic,traffic_source_Search,product_id
20,35209,5.0,1,0,1,0,0,0,1,0,0,0,0,1,0,15994
67,35209,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,6117
70,35209,5.0,1,0,1,1,0,0,0,0,0,1,0,0,0,25279
70,35209,5.0,1,0,1,1,0,0,0,0,0,1,0,0,0,18399
70,35209,5.0,1,0,1,1,0,0,0,0,0,1,0,0,0,24225
70,35209,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,25279
70,35209,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,18399
70,35209,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,24225
70,35209,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,25279
70,35209,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,18399
70,35209,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,24225
54,35209,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,12932
55,35244,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,5215
55,35244,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,9717
67,35244,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,27657
35,35244,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,19131
25,35226,7.0,2,0,1,0,0,1,0,0,0,0,0,0,1,28649
25,35226,7.0,2,0,1,0,0,1,0,0,0,0,0,0,1,28726
19,35211,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,12241
57,35640,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,21508
57,35640,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,25469
57,35640,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,18728
57,35640,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,21189
40,35640,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,2288
51,35640,7.0,2,0,1,0,1,0,0,0,0,0,0,0,1,18316
51,35640,7.0,2,0,1,0,1,0,0,0,0,0,0,0,1,25778
39,35640,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,16430
60,35640,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,10490
21,35020,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,6143
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,1953
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,9130
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,663
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,2979
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,10695
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,5009
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,1196
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,4714
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,14668
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,882
41,35020,11.181818181818182,4,1,0,1,0,0,0,0,0,0,0,1,0,13480
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,1953
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,9130
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,663
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,2979
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,10695
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,5009
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,1196
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,4714
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,14668
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,882
41,35020,11.181818181818182,4,1,0,0,1,0,0,0,0,0,0,1,0,13480
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,1953
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,9130
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,663
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,2979
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,10695
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,5009
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,1196
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,4714
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,14668
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,882
41,35020,11.181818181818182,2,1,0,0,0,1,0,0,0,0,0,1,0,13480
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,1953
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,9130
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,663
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,2979
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,10695
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,5009
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,1196
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,4714
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,14668
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,882
41,35020,11.181818181818182,1,1,0,0,0,1,0,0,0,0,0,1,0,13480
17,35020,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,17418
15,35603,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,16945
15,35603,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,23026
15,35603,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,16945
15,35603,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,23026
24,35603,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,2255
60,35603,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,25578
60,35603,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,17638
60,35603,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,25578
60,35603,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,17638
63,35603,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,15590
63,35603,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,5613
63,35603,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,2183
63,35603,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,15590
63,35603,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,5613
63,35603,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,2183
63,35603,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,15590
63,35603,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,5613
63,35603,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,2183
28,35603,13.0,4,1,0,0,0,0,0,1,0,0,0,0,1,5352
28,35603,13.0,4,1,0,0,0,0,0,1,0,0,0,0,1,10559
28,35603,13.0,4,1,0,0,0,0,0,1,0,0,0,0,1,7136
28,35603,13.0,4,1,0,0,0,0,0,1,0,0,0,0,1,1101
16,35601,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,21014
59,35601,10.0,3,0,1,0,0,0,0,1,0,0,0,0,1,26302
59,35601,10.0,3,0,1,0,0,0,0,1,0,0,0,0,1,22434
59,35601,10.0,3,0,1,0,0,0,0,1,0,0,0,0,1,22686
49,35601,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,18601
33,35611,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,24984
33,35611,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,27155
33,35611,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,24984
33,35611,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,27155
58,35023,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,16972
49,35404,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,11895
50,35404,7.0,2,0,1,1,0,0,0,0,0,0,0,1,0,25254
50,35404,7.0,2,0,1,1,0,0,0,0,0,0,0,1,0,27879
63,35404,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,21582
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,10254
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,6054
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,15942
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,3090
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,10254
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,6054
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,15942
57,35405,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,3090
57,35405,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,10254
57,35405,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,6054
57,35405,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,15942
57,35405,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,3090
57,35405,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,10254
57,35405,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,6054
57,35405,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,15942
57,35405,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,3090
13,35405,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,19678
40,35405,5.0,1,1,0,0,0,0,0,1,0,1,0,0,0,840
58,35401,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,20923
19,35401,5.0,1,0,1,1,0,0,0,0,0,0,0,1,0,16362
31,35401,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,9228
31,35401,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,11667
31,35401,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,9228
31,35401,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,11667
62,35401,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,22338
62,35401,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,20277
62,35401,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,22338
62,35401,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,20277
67,35401,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,25678
67,35401,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,17525
67,35401,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,20396
67,35401,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,25678
67,35401,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,17525
67,35401,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,20396
67,35401,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,25678
67,35401,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,17525
67,35401,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,20396
60,35401,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,25321
60,35401,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,16221
60,35401,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,24081
60,35401,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,26172
60,35401,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,21495
60,35401,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,20150
60,35401,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,25321
60,35401,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,16221
60,35401,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,24081
60,35401,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,26172
60,35401,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,21495
60,35401,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,20150
60,35401,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,25321
60,35401,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,16221
60,35401,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,24081
60,35401,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,26172
60,35401,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,21495
60,35401,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,20150
60,35401,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,25321
60,35401,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,16221
60,35401,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,24081
60,35401,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,26172
60,35401,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,21495
60,35401,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,20150
30,36535,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,13282
49,36526,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,11114
28,36526,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,19116
18,36526,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,21989
18,36526,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,20356
21,36532,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,21997
29,36605,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,5798
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,26498
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,16462
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,16251
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,18611
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,18172
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,21439
25,36605,9.571428571428571,1,0,1,1,0,0,0,0,0,0,1,0,0,24005
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,26498
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,16462
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,16251
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,18611
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,18172
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,21439
25,36605,9.571428571428571,1,0,1,0,1,0,0,0,0,0,1,0,0,24005
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,26498
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,16462
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,16251
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,18611
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,18172
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,21439
25,36605,9.571428571428571,4,0,1,0,0,0,0,1,0,0,1,0,0,24005
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,26498
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,16462
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,16251
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,18611
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,18172
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,21439
25,36605,9.571428571428571,1,0,1,0,0,0,0,1,0,0,1,0,0,24005
33,36605,10.0,3,0,1,0,1,0,0,0,0,1,0,0,0,25559
33,36605,10.0,3,0,1,0,1,0,0,0,0,1,0,0,0,17206
33,36605,10.0,3,0,1,0,1,0,0,0,0,1,0,0,0,20804
66,36605,13.0,4,1,0,1,0,0,0,0,0,0,0,0,1,7978
66,36605,13.0,4,1,0,1,0,0,0,0,0,0,0,0,1,9140
66,36605,13.0,4,1,0,1,0,0,0,0,0,0,0,0,1,14337
66,36605,13.0,4,1,0,1,0,0,0,0,0,0,0,0,1,383
45,36605,6.0,1,1,0,0,1,0,0,0,0,0,0,0,1,10949
45,36605,6.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1346
45,36605,6.0,1,1,0,0,1,0,0,0,0,0,0,0,1,6868
45,36605,6.0,1,1,0,0,1,0,0,0,0,0,0,0,1,8329
45,36605,6.0,1,1,0,0,0,1,0,0,0,0,0,0,1,10949
45,36605,6.0,1,1,0,0,0,1,0,0,0,0,0,0,1,1346
45,36605,6.0,1,1,0,0,0,1,0,0,0,0,0,0,1,6868
45,36605,6.0,1,1,0,0,0,1,0,0,0,0,0,0,1,8329
45,36605,6.0,2,1,0,0,0,0,1,0,0,0,0,0,1,10949
45,36605,6.0,2,1,0,0,0,0,1,0,0,0,0,0,1,1346
45,36605,6.0,2,1,0,0,0,0,1,0,0,0,0,0,1,6868
45,36605,6.0,2,1,0,0,0,0,1,0,0,0,0,0,1,8329
66,36609,5.0,1,0,1,0,0,1,0,0,0,1,0,0,0,28775
33,36609,5.0,1,0,1,0,1,0,0,0,0,1,0,0,0,23860
32,36582,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,0,1,25256
32,36582,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,0,1,19633
32,36582,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,0,1,25969
32,36582,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,25256
32,36582,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,19633
32,36582,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,25969
25,36695,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,25467
63,36695,5.0,1,0,1,0,1,0,0,0,0,1,0,0,0,18569
59,36695,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,25293
51,36695,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,19382
51,36695,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,17440
51,36695,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,18949
51,36695,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,1,0,19382
51,36695,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,1,0,17440
51,36695,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,1,0,18949
42,36695,11.4,4,0,1,0,0,0,1,0,0,1,0,0,0,28437
42,36695,11.4,4,0,1,0,0,0,1,0,0,1,0,0,0,26671
42,36695,11.4,4,0,1,0,0,0,1,0,0,1,0,0,0,27690
42,36695,11.4,4,0,1,0,0,0,1,0,0,1,0,0,0,16105
42,36695,11.4,4,0,1,0,0,0,1,0,0,1,0,0,0,23802
42,36695,11.4,1,0,1,0,0,0,0,1,0,1,0,0,0,28437
42,36695,11.4,1,0,1,0,0,0,0,1,0,1,0,0,0,26671
42,36695,11.4,1,0,1,0,0,0,0,1,0,1,0,0,0,27690
42,36695,11.4,1,0,1,0,0,0,0,1,0,1,0,0,0,16105
42,36695,11.4,1,0,1,0,0,0,0,1,0,1,0,0,0,23802
58,36695,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,25616
50,36608,6.6,2,1,0,1,0,0,0,0,0,0,0,0,1,3302
50,36608,6.6,2,1,0,1,0,0,0,0,0,0,0,0,1,13463
50,36608,6.6,2,1,0,1,0,0,0,0,0,0,0,0,1,9979
50,36608,6.6,2,1,0,1,0,0,0,0,0,0,0,0,1,3639
50,36608,6.6,2,1,0,1,0,0,0,0,0,0,0,0,1,5062
50,36608,6.6,2,1,0,0,1,0,0,0,0,0,0,0,1,3302
50,36608,6.6,2,1,0,0,1,0,0,0,0,0,0,0,1,13463
50,36608,6.6,2,1,0,0,1,0,0,0,0,0,0,0,1,9979
50,36608,6.6,2,1,0,0,1,0,0,0,0,0,0,0,1,3639
50,36608,6.6,2,1,0,0,1,0,0,0,0,0,0,0,1,5062
50,36608,6.6,1,1,0,0,0,1,0,0,0,0,0,0,1,3302
50,36608,6.6,1,1,0,0,0,1,0,0,0,0,0,0,1,13463
50,36608,6.6,1,1,0,0,0,1,0,0,0,0,0,0,1,9979
50,36608,6.6,1,1,0,0,0,1,0,0,0,0,0,0,1,3639
50,36608,6.6,1,1,0,0,0,1,0,0,0,0,0,0,1,5062
61,36608,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,8957
17,36608,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,19271
17,36608,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,12940
27,36608,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,10043
27,36608,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,14109
27,36608,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,1647
27,36608,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,10043
27,36608,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,14109
27,36608,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,1647
20,36608,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21203
32,36608,11.4,4,0,1,1,0,0,0,0,0,0,0,1,0,28846
32,36608,11.4,4,0,1,1,0,0,0,0,0,0,0,1,0,25854
32,36608,11.4,4,0,1,1,0,0,0,0,0,0,0,1,0,25469
32,36608,11.4,4,0,1,1,0,0,0,0,0,0,0,1,0,24169
32,36608,11.4,4,0,1,1,0,0,0,0,0,0,0,1,0,19422
32,36608,11.4,1,0,1,0,0,1,0,0,0,0,0,1,0,28846
32,36608,11.4,1,0,1,0,0,1,0,0,0,0,0,1,0,25854
32,36608,11.4,1,0,1,0,0,1,0,0,0,0,0,1,0,25469
32,36608,11.4,1,0,1,0,0,1,0,0,0,0,0,1,0,24169
32,36608,11.4,1,0,1,0,0,1,0,0,0,0,0,1,0,19422
59,99801,5.0,1,1,0,0,0,0,0,1,0,1,0,0,0,10287
55,99705,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21583
65,99709,7.0,2,1,0,0,0,0,0,1,0,0,0,0,1,15863
65,99709,7.0,2,1,0,0,0,0,0,1,0,0,0,0,1,6610
39,99709,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,4435
39,99709,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,14128
39,99709,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4435
39,99709,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,14128
52,99709,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,8159
45,99709,6.333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,1,7087
45,99709,6.333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,1,1802
45,99709,6.333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,1,8655
45,99709,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,0,1,7087
45,99709,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,0,1,1802
45,99709,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,0,1,8655
19,99577,5.0,1,1,0,0,0,0,1,0,0,0,0,1,0,6365
50,99577,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,12389
50,99577,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,11350
50,99577,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,12389
50,99577,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,11350
24,99577,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1320
49,99577,7.0,2,1,0,0,1,0,0,0,0,0,0,1,0,812
49,99577,7.0,2,1,0,0,1,0,0,0,0,0,0,1,0,7714
59,99645,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,25751
59,99645,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,23543
59,99645,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,23342
59,99645,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,22546
25,99645,5.8,2,0,1,1,0,0,0,0,0,1,0,0,0,24541
25,99645,5.8,2,0,1,1,0,0,0,0,0,1,0,0,0,25183
25,99645,5.8,2,0,1,1,0,0,0,0,0,1,0,0,0,16586
25,99645,5.8,2,0,1,1,0,0,0,0,0,1,0,0,0,24370
25,99645,5.8,2,0,1,1,0,0,0,0,0,1,0,0,0,21304
25,99645,5.8,1,0,1,0,0,1,0,0,0,1,0,0,0,24541
25,99645,5.8,1,0,1,0,0,1,0,0,0,1,0,0,0,25183
25,99645,5.8,1,0,1,0,0,1,0,0,0,1,0,0,0,16586
25,99645,5.8,1,0,1,0,0,1,0,0,0,1,0,0,0,24370
25,99645,5.8,1,0,1,0,0,1,0,0,0,1,0,0,0,21304
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,24541
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,25183
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,16586
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,24370
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,21304
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,24541
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,25183
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,16586
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,24370
25,99645,5.8,1,0,1,0,0,0,0,1,0,1,0,0,0,21304
16,99645,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,2631
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,140
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,9325
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,3942
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,140
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,9325
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,3942
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,140
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,9325
12,99645,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,3942
34,99645,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,26058
62,99504,7.5,1,1,0,1,0,0,0,0,0,0,0,0,1,13640
62,99504,7.5,1,1,0,1,0,0,0,0,0,0,0,0,1,12017
62,99504,7.5,1,1,0,1,0,0,0,0,0,0,0,0,1,1795
62,99504,7.5,1,1,0,1,0,0,0,0,0,0,0,0,1,14555
62,99504,7.5,1,1,0,1,0,0,0,0,0,0,0,0,1,11811
62,99504,7.5,1,1,0,1,0,0,0,0,0,0,0,0,1,11940
62,99504,7.5,3,1,0,1,0,0,0,0,0,0,0,0,1,13640
